"REGISTRO_COMPLEXO";"CEP_COMPLEXO";"lat";"long";"certo";"DATA_ABERTURA";"DATA_FINAL"
4399;"Brasil, 78050-250";-15,5764705592;-56,0721242984;1;2004-12-03;2024-12-10
27345;"Brasil, 28911-320";-22,874569;-42,03547055;1;2014-05-01;2024-12-10
4378;"Brasil, 06768-200";-23,6143276;-46,7755798333333;1;2002-07-01;2024-12-10
28802;"Brasil, 69093-149";-2,9997173;-59,9934041;1;2014-12-11;2024-12-10
37911;"Brasil, 13456-625";-22,7500608;-47,3721052;1;2017-08-18;2024-12-10
41384;"Brasil, 27253-005";-30,8102708;-53,897250163959;1;2018-11-08;2024-12-10
2746;"Brasil, 22220-001";-22,9299208222222;-43,1774479111111;1;2001-11-15;2014-03-17
6654;"Brasil, 17800-000";-21,68315516;-51,07163365;1;2006-02-23;2011-09-22
19655;"Brasil, 11900-000";-24,4904355659574;-47,8496541382979;1;1977-05-17;2012-03-09
3064;"Brasil, 91010-000";-30,0061148;-51,1844907;1;NA;2006-11-30
5650;"Brasil, 37440-000";-21,9823334;-44,93711685;1;2001-04-02;2019-02-07
48346;"Brasil, 15500-012";-30,81699095;-53,9071082888661;1;2021-05-27;2024-12-10
57032;"Brasil, 08380-330";-13,538809;-43,5685988659825;1;2024-01-04;2024-12-10
15703;"Brasil, 22240-100";-22,9362526;-43,188222775;1;2008-12-01;2015-12-31
1671;"Brasil, 56332-175";-9,3861285;-40,5013944;1;1996-01-26;2024-12-10
1668;"Brasil, 40070-045";-8,1746134;-35,2595271;1;1996-04-22;2017-10-01
30607;"Brasil, 48700-000";-11,66804063;-39,02242464;1;2015-02-07;2021-12-16
6630;"Brasil, 44052-064";-8,57838;-35,107179;1;2001-08-17;2024-12-10
27981;"Brasil, 63041-145";-7,2235754;-39,3244326666667;1;2014-05-02;2024-12-10
4677;"Brasil, 50050-050";-23,4050444;-46,8303079;1;1992-04-02;2006-06-02
1670;"Brasil, 63041-140";-7,2265697;-39,337064;1;1998-04-07;2011-08-31
1669;"Brasil, 41253-190";-12,9296345818182;-38,4380797393939;1;1996-04-11;2013-01-31
4679;"Brasil, 40010-020";-12,9698705;-38,51218635;1;1992-04-02;2006-06-02
13517;"Brasil, 95555-000";-29,7371794658537;-50,0068401609756;1;1998-06-15;2006-11-16
6618;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1998-06-15;2006-11-16
24326;"Brasil, 97015-631";-29,691807;-53,8097497145833;1;NA;NA
19940;"Brasil, 13920-000";-22,744293;-46,90336745;1;2007-02-21;2012-12-20
16818;"Brasil, 88050-001";-27,49990335;-48,5111692;1;2010-06-11;2024-12-10
30132;"Brasil, 11510-003";-30,8181231;-53,9037936084982;1;2012-07-27;2019-12-11
12242;"Brasil, 66113-010";-1,43083079166667;-48,4889607;1;2002-01-01;2018-03-11
38164;"Brasil, 99010-814";-18,0047857;-39,8701143;1;2017-11-30;2020-03-01
39596;"Brasil, 38744-528";-27,3488757;-53,5618292;1;2018-05-31;2024-03-21
57755;"Brasil, 38744-528";-27,3488757;-53,5618292;1;2024-03-21;2024-12-10
6735;"Brasil, 13150-000";-22,7010256;-47,1918445;1;1976-09-30;2007-08-31
20006;"Brasil, 96200-480";-32,03233695;-52,1030716;1;2011-11-11;2012-11-15
24297;"Brasil, 55014-000";-8,2712982;-35,975183;1;2012-12-12;2024-12-10
16630;"Brasil, 27930-560";-22,8728314;-43,2483175;1;2009-01-16;2019-08-05
38804;"Brasil, 13250-172";-30,54065565;-52,527158934943;1;2018-02-20;2024-12-10
2851;"Brasil, 01310-200";-23,2201379891304;-46,4020624695652;1;2003-07-11;2022-07-31
2856;"Brasil, 05512-300";-23,5872894083333;-46,7258561333333;1;1994-06-20;2015-12-10
2850;"Brasil, 01451-000";-23,5760930088235;-46,6878951676471;1;1966-11-28;2008-12-18
2852;"Brasil, 02010-820";-23,499967647619;-46,6256368166667;1;1982-03-29;2010-02-04
2859;"Brasil, 04794-000";-23,6233875;-46,7018585;1;1995-09-30;2009-03-12
16356;"Brasil, 69057-002";-3,0881593;-60,0186596;1;2010-01-29;2022-08-29
2860;"Brasil, 01039-000";-23,541075785;-46,6389004316667;1;2009-05-30;2018-08-01
2857;"Brasil, 09750-902";-9,9420134;-67,8563187;1;1995-04-27;2022-01-10
46297;"Brasil, 14804-300";-21,7832446333333;-48,2012412666667;1;2020-08-01;2021-09-15
2858;"Brasil, 04794-000";-23,6233875;-46,7018585;1;2007-05-04;2019-01-31
2854;"Brasil, 01361-900";-28,1123214;-54,7176521;1;1989-07-10;2022-03-30
2855;"Brasil, 05001-000";-23,5304999769231;-46,6662575846154;1;1991-11-01;2017-09-28
28756;"Brasil, 65800-000";-7,53856921034483;-46,0429024827586;1;2015-07-29;2024-12-10
27092;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1;2014-06-05;2015-07-02
27207;"Brasil, 88540-000";-27,4937228;-50,11967285;1;2015-11-21;2024-12-10
6580;"Brasil, 21665-001";-22,835926;-43,3807982;1;2006-05-05;2020-02-27
6628;"Brasil, 01035-100";-23,5407674054545;-46,6434074;1;2001-09-14;2024-12-10
50184;"Brasil, 77805-010";-30,81798955;-53,9059366624548;1;2021-12-23;2024-12-10
3054;"Brasil, 93320-021";-30,81431825;-53,9061494540372;1;2000-03-17;2009-08-12
17467;"Brasil, 29216-010";-20,6509565;-40,4865926;1;2009-11-18;2012-08-30
18606;"Brasil, 19700-000";-22,4200271451613;-50,5791168967742;1;2007-10-19;2015-09-18
14075;"Brasil, 36660-000";-17,2816456;-42,7373827;1;2008-07-11;2015-05-01
6731;"Brasil, 13900-000";-22,7098387289474;-46,7575062947368;1;2005-07-01;2008-01-28
15227;"Brasil, 27998-000";-22,17762172;-41,67054348;1;2004-09-20;2024-12-10
12225;"Brasil, 29360-000";-20,5996140480843;-41,2081902603448;1;2001-06-03;2024-12-10
6701;"Brasil, 36770-000";-21,38335;-42,7011763;1;1974-12-30;2012-10-29
6733;"Brasil, 17300-000";-22,3669869;-48,38575872;1;1992-09-18;2024-12-10
14703;"Brasil, 26650-000";-22,5596456666667;-43,6880269;1;2006-02-19;2024-12-10
14610;"Brasil, 37640-000";-22,8533335095238;-46,3204263619048;1;2008-09-16;2024-12-10
14701;"Brasil, 26375-530";-22,8728735;-43,2487513;1;1993-01-04;2024-12-10
14784;"Brasil, 18900-000";-22,8897620666667;-49,6173759333333;1;2005-12-09;2024-12-10
52399;"Brasil, 47811-003";-12,1303166;-45,001851;1;2022-11-10;2024-12-10
23500;"Brasil, 73801-310";-22,8738319;-43,2496583;1;1999-02-13;2024-12-10
41391;"Brasil, 46430-000";-14,2283561857633;-42,7725105120069;1;2018-10-30;2024-12-10
19457;"Brasil, 73050-140";-15,8482558;-48,039808;1;2007-03-05;2021-02-24
16316;"Brasil, 74030-100";-0,2957854;-78,439517249;1;2008-03-01;2012-12-31
15007;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1;2006-11-17;2012-12-31
15008;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1;2006-11-17;2012-12-31
5781;"Brasil, 90020-015";-30,0305165545455;-51,2308674454545;1;2005-09-02;2009-08-03
5780;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1;2005-01-30;2012-12-31
28570;"Brasil, -";-10,3333333;-53,2;1;NA;NA
13813;"Brasil, 65930-000";-4,9157688443299;-47,4539154154639;1;2005-08-01;2024-12-10
13817;"Brasil, 65950-000";-5,50365390344828;-45,2464436551724;1;2005-08-01;2024-12-10
13812;"Brasil, 65905-020";-5,4963458;-47,4871556;1;2005-08-01;2024-12-10
13809;"Brasil, 65725-000";-4,57571887222222;-44,5964838;1;2005-08-01;2024-12-10
13814;"Brasil, 65200-000";-2,52350527619048;-45,0867521047619;1;2005-08-01;2024-12-10
13815;"Brasil, 65970-000";-6,34334201219512;-47,3958127219512;1;2006-01-01;2024-12-10
13810;"Brasil, 65300-000";-3,660463032;-45,380275144;1;2005-08-01;2024-12-10
13811;"Brasil, 65500-000";-3,74013108888889;-43,3549884277778;1;2005-08-01;2024-12-10
13816;"Brasil, 65010-480";-2,5291054;-44,3065662;1;2005-08-01;2024-12-10
15339;"Brasil, 27263-430";-24,27099185;-53,8433632189311;1;1997-12-01;2014-11-12
6598;"Brasil, 05328-020";-20,234116;-40,2758122;1;1998-05-25;2013-07-24
5949;"Brasil, 04762-001";-23,6653922666667;-46,7198948666667;1;2001-07-13;2013-07-24
46231;"Brasil, 12010-230";-26,0252998;-48,6277601;1;2018-06-12;2024-12-10
15222;"Brasil, 18285-000";-23,22165516;-47,95445556;1;2007-05-04;2012-07-31
13235;"Brasil, 88035-000";-27,5896576157895;-48,5093919631579;1;2007-04-20;2019-04-01
28834;"Brasil, 22790-702";-23,0122745;-43,4608373;1;2014-12-11;2024-12-10
13236;"Brasil, 21820-020";-30,8149529;-53,9058339063014;1;2006-11-28;2024-12-10
16645;"Brasil, 21920-445";-22,8027899;-43,2026164;1;2010-01-01;2024-12-10
28835;"Brasil, 21740-001";-30,811577;-53,9006734255894;1;2014-12-11;2024-12-10
6691;"Brasil, 22640-101";-22,9985694;-43,331431;1;2005-07-29;2024-12-10
6696;"Brasil, 13091-901";-24,27018895;-53,8499223181594;1;NA;2018-12-17
41703;"Brasil, 13184-494";-22,8630916;-47,2135343;1;2018-10-24;2024-12-10
21814;"Brasil, 13184-494";-22,8630916;-47,2135343;1;2012-06-29;2019-10-01
41987;"Brasil, 87040-260";-30,15597585;-53,5745213604488;1;2018-01-31;2023-09-01
24537;"Brasil, 13845-180";-22,368179425;-46,9512248;1;2012-11-22;2023-09-01
22730;"Brasil, 13271-600";-22,98117575;-47,01635415;1;2012-07-06;2016-03-30
16391;"Brasil, 22760-151";-30,54985585;-52,5404780861622;1;2011-04-15;2014-10-15
44547;"Brasil, 13171-065";-22,8308342;-47,2666343;1;2019-11-14;2023-09-01
21324;"Brasil, 90040-001";-30,0350756833333;-51,2243892666667;1;2010-12-08;2016-04-06
6669;"Brasil, 90560-003";-30,02509385;-51,21162745;1;2003-12-03;2024-12-10
24304;"Brasil, 96085-000";-31,76192906;-52,32387826;1;2013-09-18;2024-12-10
16929;"Brasil, 37006-030";-30,8153376;-53,9068321676888;1;2009-11-20;2016-10-17
6665;"Brasil, 01310-100";-23,5649832421053;-46,6517928403509;1;2003-09-24;2024-12-10
33994;"Brasil, 24020-007";-30,8128255;-53,9011222449994;1;2016-08-25;2024-12-10
12682;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1;2006-03-08;2011-06-30
12683;"Brasil, 12505-300";-22,81481842;-45,20150044;1;2006-03-08;2011-06-30
13285;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1;2007-11-16;2011-06-30
6670;"Brasil, 14010-160";-21,18209055;-47,7965723;1;2003-11-01;2008-09-04
11857;"Brasil, 14170-000";-21,1381489;-47,9968401;1;2006-06-27;2008-05-31
15386;"Brasil, 22760-151";-30,54985585;-52,5404780861622;1;2009-02-01;2009-10-20
13287;"Brasil, 74013-030";-30,8102662;-53,8926286398211;1;2007-12-03;2019-02-28
19337;"Brasil, 97500-510";-29,756084;-57,0882173;1;2011-01-05;2024-12-10
19647;"Brasil, 17800-000";-21,68315516;-51,07163365;1;2011-09-23;2012-06-05
44955;"Brasil, 11510-003";-30,8181231;-53,9037936084982;1;2019-12-11;2024-12-10
22897;"Brasil, 11060-003";-23,9648969;-46,33212925;1;2010-12-18;2021-07-20
30600;"Brasil, 11060-003";-23,9648969;-46,33212925;1;2015-09-10;2024-12-10
37348;"Brasil, 11310-060";-23,9680037;-46,3839243;1;2017-04-26;2024-12-10
6640;"Brasil, 29500-000";-20,7565141401361;-41,5196314027211;1;2002-04-10;2006-08-31
44522;"Brasil, 13201-908";-24,30544625;-53,839706349653;1;2019-09-19;2020-03-18
19661;"Brasil, 41815-135";-12,99540645;-38,47095415;1;2009-09-02;2024-12-10
15654;"Brasil, 40110-904";-24,3017104;-53,8318359480406;1;2007-07-06;2024-12-10
19913;"Brasil, 40150-550";-24,2838232;-53,8510541069465;1;2011-09-26;2011-09-26
5693;"Brasil, 40080-002";-12,9899584;-38,5237399;1;2003-02-07;2024-12-10
5694;"Brasil, 40060-070";-3,1431274;-60,0857562;1;2002-03-15;2024-12-10
19167;"Brasil, 38442-040";-30,808998;-53,8904086979855;1;2011-07-22;2015-10-15
16053;"Brasil, 85601-610";-27,1040381;-48,6183456;1;2002-04-16;2007-05-11
6642;"Brasil, 13880-000";-21,834567948718;-46,8995897769231;1;2002-10-03;2012-10-27
2876;"Brasil, 01040-000";-23,5412770222222;-46,6385579111111;1;2001-01-18;2024-12-10
6738;"Brasil, 06097-090";-7,8463668;-35,2405703;1;1989-09-15;2024-12-10
16246;"Brasil, 40020-035";-30,81299715;-53,8920888924378;1;2009-05-01;2013-01-31
6653;"Brasil, 35519-000";-19,8773427375;-44,9866071734375;1;2004-09-04;2024-12-10
17974;"Brasil, 14300-000";-20,8972954571429;-47,6162920857143;1;2009-06-17;2010-02-03
17975;"Brasil, 06600-045";-6,9046649;-35,1841183;1;2010-09-24;2013-11-24
6611;"Brasil, 60035-111";-3,73067553461538;-38,5339851320513;1;2005-10-01;2024-12-10
28097;"Brasil, 79300-130";-18,9973430666667;-57,6568462;1;2014-11-25;2024-12-10
47681;"Brasil, 83301-010";-25,44499426;-49,06349932;1;2021-03-10;2024-12-10
52439;"Brasil, 80620-010";-25,4543699;-49,2887512;1;2022-12-15;2024-12-10
6614;"Brasil, 55024-740";-8,29514687012987;-35,9520475831169;1;2000-02-14;2011-07-20
6725;"Brasil, 22790-701";-23,0130049888889;-43,4749706888889;1;1991-10-28;2005-06-15
27090;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1;2014-06-05;2015-06-24
15931;"Brasil, 70800-000";-33,6984599;-58,109975;1;2004-12-24;2008-06-24
6583;"Brasil, 77023-108";-30,5503791;-52,5220351659358;1;1996-06-05;2008-05-27
6726;"Brasil, 37750-000";-21,6821369125;-45,907428475;1;2004-11-12;2015-02-05
14823;"Brasil, 90010-230";-30,1565974;-53,5741252064207;1;2008-10-14;2024-12-10
6716;"Brasil, 22420-030";-22,984765775;-43,2049783;1;1902-11-16;2012-03-30
6635;"Brasil, 88062-000";-27,60361806;-48,46996624;1;2006-06-08;2010-07-01
24149;"Brasil, 18035-070";-23,500066125;-47,46454505;1;2013-11-22;2024-12-10
24148;"Brasil, 18078-005";-23,4402913353846;-47,4796245576923;1;2013-09-20;2024-12-10
5928;"Brasil, 01305-100";-23,5544504099291;-46,6559673560284;1;1998-05-07;2015-05-31
5927;"Brasil, 01304-001";-23,5544493169811;-46,6562955855346;1;NA;NA
12060;"Brasil, 11060-910";-24,3041457;-53,8401236597687;1;2006-12-15;2013-01-03
12059;"Brasil, 88705-003";-28,47536095;-48,99577425;1;2006-11-01;2013-05-02
13000;"Brasil, 01504-000";-23,570614875;-46,6401730333333;1;1982-05-13;2016-02-14
13001;"Brasil, 01035-000";-23,54392165;-46,6378136263158;1;2004-10-20;2016-02-14
2416;"Brasil, 50070-030";-8,0611239;-34,8886613;1;2003-11-19;2006-03-23
5306;"Brasil, 06090-010";-23,5375286;-46,7769294;1;2005-11-25;2012-03-30
42799;"Brasil, -";-10,3333333;-53,2;1;NA;NA
26087;"Brasil, 15385-000";-20,4263027367347;-51,3400007922449;1;2014-02-07;2024-12-10
15404;"Brasil, 40015-010";-30,81798955;-53,9059366624548;1;2007-08-11;2012-01-20
15403;"Brasil, 40015-010";-30,81798955;-53,9059366624548;1;2000-12-15;2013-03-28
1976;"Brasil, 26130-010";-22,7737832;-43,39700485;1;2003-12-09;2009-12-07
1978;"Brasil, 21670-000";-21,053976;-49,6834459;1;2003-12-09;2009-12-07
1977;"Brasil, 21670-000";-21,053976;-49,6834459;1;2003-12-09;2009-12-07
1975;"Brasil, 24230-060";-22,9032756666667;-43,1146106666667;1;2000-02-03;2009-12-07
1979;"Brasil, 22760-150";-30,0449094;-51,0740316;1;1996-12-26;2009-12-07
14528;"Brasil, 14170-000";-21,1381489;-47,9968401;1;2008-06-01;2024-12-10
5011;"Brasil, 25010-002";-22,7908325;-43,3094844;1;2003-09-05;2007-02-28
6666;"Brasil, 25010-971";-26,9840158;-48,6356153;1;2003-09-05;2006-09-30
6575;"Brasil, 45600-000";-14,7860289;-39,27450625;1;1995-01-11;2007-05-01
6677;"Brasil, 28930-000";-22,9679659235294;-42,0393328058824;1;2004-10-01;2007-10-31
2574;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1998-12-15;2009-09-30
2581;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;2001-10-15;2015-02-09
2571;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1997-04-17;2015-02-09
2575;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1998-09-17;2008-06-23
2573;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1995-06-16;2009-01-01
2577;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;2000-05-30;2009-09-30
2576;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1999-12-02;2006-09-21
2578;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;2001-03-26;2010-12-01
2572;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;1995-06-16;2006-12-31
46340;"Brasil, 01156-000";-23,5294441090909;-46,6655270484848;1;2020-07-31;2020-09-07
46068;"Brasil, 09639-000";-23,64674612;-46,58100424;1;2020-07-04;2020-09-28
39038;"Brasil, -";-10,3333333;-53,2;1;NA;NA
13357;"Brasil, 15090-000";-20,8297800058824;-49,3975447058824;1;2007-11-16;2024-12-10
19422;"Brasil, 95760-000";-29,5926607666667;-51,3757480166667;1;2008-06-07;2024-12-10
11755;"Brasil, 05042-000";-23,5249622987013;-46,6912746883117;1;1990-08-08;2010-05-30
25101;"Brasil, 85504-440";-24,27040465;-53,8422499087899;1;NA;NA
31170;"Brasil, -";-10,3333333;-53,2;1;NA;NA
16320;"Brasil, 18540-000";-23,2239275875;-47,506573575;1;2005-01-21;2010-12-31
38167;"Brasil, 56870-000";-7,8430593;-38,095245225;1;1922-02-17;2020-03-19
6641;"Brasil, 31270-000";-21,053976;-49,6834459;1;2002-08-06;2008-05-31
2729;"Brasil, 24020-066";-23,4868688;-46,3669309;1;1996-05-05;2022-02-03
31303;"Brasil, 13042-105";-22,938725;-47,0509288;1;2015-12-17;2024-12-10
6592;"Brasil, 13250-100";-20,0259457;-44,303323;1;1997-05-12;2024-12-10
19399;"Brasil, 13140-000";-22,7663876416667;-47,149184225;1;2010-07-02;2024-12-10
2731;"Brasil, 24020-066";-23,4868688;-46,3669309;1;NA;2004-11-16
19182;"Brasil, 13344-580";-23,116911;-47,2196422;1;2011-07-15;2024-12-10
6742;"Brasil, 13330-070";-23,4791168;-46,4714913;1;1993-09-01;2024-12-10
46734;"Brasil, 06455-020";-23,50195144;-46,8546258;1;2020-08-01;2020-09-30
2619;"Brasil, 04171-590";-8,20669125;-34,9242132535043;1;1999-06-24;2014-05-02
2622;"Brasil, 03342-000";-23,560923864;-46,564485008;1;2000-03-17;2024-12-10
2623;"Brasil, 80230-010";-25,4382748;-49,2668569;1;1997-11-13;2024-12-10
2620;"Brasil, 22640-102";-22,9983149;-43,3533899444444;1;1999-11-04;2024-12-10
15486;"Brasil, 80610-905";-25,4756467666667;-49,2887797666667;1;2009-05-01;2024-12-10
23929;"Brasil, 23045-830";-24,26822825;-53,8468667508263;1;2013-02-01;2024-12-10
14653;"Brasil, 02430-001";-23,4822404016043;-46,6452775780749;1;2008-07-11;2024-12-10
32026;"Brasil, 66640-480";-1,38068050833333;-48,4499517833333;1;2015-12-17;2024-12-10
2618;"Brasil, 14026-900";-21,2123921;-47,8167698;1;1998-04-20;2024-12-10
2621;"Brasil, 05724-003";-23,6319565;-46,736581;1;1999-11-24;2024-12-10
27591;"Brasil, 60740-020";-3,77557308795181;-38,5600142771084;1;2014-06-06;2024-12-10
27590;"Brasil, 79013-545";-9,9342791;-67,8209198;1;2013-09-20;2024-12-10
51965;"Brasil, 69057-002";-3,0881593;-60,0186596;1;2022-09-15;2024-12-10
52085;"Brasil, 09750-902";-9,9420134;-67,8563187;1;2022-10-06;2024-12-10
6586;"Brasil, 41820-021";-12,97939615;-38,4550347333333;1;1998-07-11;2024-12-10
16207;"Brasil, 41701-005";-12,9379403;-38,398478;1;2009-10-02;2024-12-10
50850;"Brasil, 41820-021";-12,97939615;-38,4550347333333;1;2022-03-31;2024-12-10
26893;"Brasil, 40155-150";-30,54985925;-52,5203252236328;1;2013-10-25;2024-12-10
50201;"Brasil, 22753-033";-22,9573958;-43,3397265;1;2021-12-16;2024-12-10
38245;"Brasil, 92020-475";-29,91599355;-51,1650833;1;2017-11-23;2024-12-10
52086;"Brasil, 04151-100";-23,6198488;-46,62689055;1;2022-10-27;2024-12-10
12748;"Brasil, 20771-001";-22,8871986333333;-43,2808652666667;1;2007-03-09;2024-12-10
14658;"Brasil, 52060-904";-8,0370816;-34,9119356;1;2008-09-29;2024-12-10
2616;"Brasil, 60000-000";-3,73902955;-38,50386645;1;2003-07-25;2024-12-10
2613;"Brasil, 51020-280";-8,11779674285714;-34,9009705571429;1;1998-08-19;2024-12-10
2614;"Brasil, 50100-010";-8,0454632;-34,8868018;1;1998-09-19;2024-12-10
26215;"Brasil, 65074-115";-2,5283961;-44,24458252;1;2013-05-24;2024-12-10
14657;"Brasil, 36025-290";-21,7810721;-43,3607729;1;2008-05-22;2024-12-10
27585;"Brasil, 51020-900";-8,11894235;-34,904479925;1;2014-04-04;2024-12-10
15073;"Brasil, 95070-972";-14,6509806;-39,5892441;1;2005-01-06;2024-12-10
27373;"Brasil, 37701-001";-30,811577;-53,9006734255894;1;2002-05-15;2024-12-10
39179;"Brasil, 18705-000";-15,61050205;-56,1544917542865;1;2018-03-28;2024-12-10
37723;"Brasil, 89201-330";-26,2991675571429;-48,8486958857143;1;2017-10-12;2024-12-10
15022;"Brasil, 74001-970";-16,6553749;-49,2597857;1;2008-09-01;2024-12-10
3729;"Brasil, 21949-900";-28,1123214;-54,7176521;1;2003-08-15;2008-06-12
14261;"Brasil, 22210-005";-30,8102708;-53,897250163959;1;2007-08-14;2009-12-10
2332;"Brasil, 30140-170";-19,93756776;-43,93982236;1;1992-05-01;2024-12-10
6704;"Brasil, 30140-072";-19,9247722;-43,9517721;1;1988-06-28;2009-12-31
17037;"Brasil, 90010-120";-30,0340842;-51,2410902;1;1999-05-25;2016-12-18
13699;"Brasil, 95800-000";-29,6110087212121;-52,1829740909091;1;2008-07-03;2015-10-01
2417;"Brasil, 22775-002";-22,987136;-43,36777225;1;1993-10-08;2013-02-15
12490;"Brasil, 29345-000";-21,0656058292683;-40,8518967707317;1;2006-12-26;2009-01-31
18056;"Brasil, 18090-200";-23,4853108625;-47,443484275;1;2010-12-10;2015-09-21
22805;"Brasil, -";-10,3333333;-53,2;1;NA;NA
2515;"Brasil, 80250-230";-30,1565974;-53,5741252064207;1;1996-11-06;2008-10-31
14942;"Brasil, 11750-000";-24,30031818125;-46,994647221875;1;2007-10-30;2015-05-21
17551;"Brasil, 29172-380";-24,289548;-53,8459922935641;1;2009-10-09;2010-10-01
14433;"Brasil, 36680-000";-21,5347518980769;-43,0134902711538;1;NA;NA
16002;"Brasil, 38400-390";-24,29193255;-53,8480979154295;1;NA;NA
51081;"Brasil, 85816-294";-30,53165525;-52,5221426272083;1;2021-03-01;2024-12-10
25924;"Brasil, 07124-543";-4,0207229;-38,2928872;1;2013-12-20;2020-07-30
16498;"Brasil, 47807-900";-28,1123214;-54,7176521;1;2006-10-12;2011-10-21
6600;"Brasil, 13073-001";-30,811577;-53,9006734255894;1;1998-09-21;2008-01-29
18453;"Brasil, 13402-105";-30,5413135;-52,5356142522975;1;2011-02-11;2014-11-30
